month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,source,remaining_lease,remaining_lease_years,remaining_lease_months,remaining_lease_computed,failure_reason,rid
2016-05-01,SENGKANG,4 ROOM,299A,COMPASSVALE ST,04 TO 06,94.0,Premium Apartment,2001,340000.0,Jan2015-Dec2016 (Registration),84.0,73,6,73 years 06 months,id_duplicate,S2994205S
2016-05-01,SENGKANG,4 ROOM,443A,FERNVALE RD,04 TO 06,94.0,Model A,2012,400000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S4434205S
2016-05-01,SENGKANG,4 ROOM,213A,COMPASSVALE LANE,16 TO 18,99.0,Premium Apartment,2012,435000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S2134205S
2016-05-01,SENGKANG,4 ROOM,445A,FERNVALE RD,10 TO 12,94.0,Model A,2012,433000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S4454205S
2016-05-01,SENGKANG,4 ROOM,436C,FERNVALE RD,22 TO 24,96.0,Model A,2010,432000.0,Jan2015-Dec2016 (Registration),92.0,82,6,82 years 06 months,id_duplicate,S4364205S
2016-05-01,SENGKANG,4 ROOM,410B,FERNVALE RD,04 TO 06,95.0,Premium Apartment,2012,431000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S4104205S
2016-05-01,SENGKANG,4 ROOM,443A,FERNVALE RD,13 TO 15,94.0,Model A,2012,430000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S4434205S
2016-05-01,SENGKANG,4 ROOM,275A,COMPASSVALE LINK,01 TO 03,90.0,Premium Apartment,2009,428000.0,Jan2015-Dec2016 (Registration),92.0,81,6,81 years 06 months,id_duplicate,S2754205S
2016-05-01,SENGKANG,4 ROOM,445B,FERNVALE RD,07 TO 09,94.0,Model A,2012,425000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S4454205S
2016-05-01,SENGKANG,4 ROOM,443B,FERNVALE RD,13 TO 15,94.0,Model A,2012,425000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S4434205S
2016-05-01,SENGKANG,4 ROOM,213B,COMPASSVALE LANE,07 TO 09,95.0,Premium Apartment,2012,425000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S2134205S
2016-05-01,SENGKANG,4 ROOM,443C,FERNVALE RD,16 TO 18,94.0,Model A,2012,420000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S4434205S
2016-05-01,SENGKANG,4 ROOM,436D,FERNVALE RD,19 TO 21,96.0,Model A,2010,420000.0,Jan2015-Dec2016 (Registration),92.0,82,6,82 years 06 months,id_duplicate,S4364205S
2016-05-01,SENGKANG,4 ROOM,410B,FERNVALE RD,16 TO 18,95.0,Premium Apartment,2012,420000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S4104205S
2016-05-01,SENGKANG,4 ROOM,213A,COMPASSVALE LANE,04 TO 06,95.0,Premium Apartment,2012,420000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S2134205S
2016-05-01,SENGKANG,4 ROOM,436B,FERNVALE RD,04 TO 06,96.0,Model A,2010,417000.0,Jan2015-Dec2016 (Registration),92.0,82,6,82 years 06 months,id_duplicate,S4364205S
2016-05-01,SENGKANG,4 ROOM,410C,FERNVALE RD,04 TO 06,95.0,Premium Apartment,2012,415000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S4104205S
2016-05-01,SENGKANG,4 ROOM,211A,COMPASSVALE LANE,04 TO 06,93.0,Model A,2013,410000.0,Jan2015-Dec2016 (Registration),95.0,85,6,85 years 06 months,id_duplicate,S2114205S
2016-05-01,SENGKANG,4 ROOM,213B,COMPASSVALE LANE,04 TO 06,95.0,Premium Apartment,2012,405000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S2134205S
2016-05-01,SENGKANG,4 ROOM,411A,FERNVALE RD,07 TO 09,95.0,Premium Apartment,2012,400000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S4114205S
2016-05-01,KALLANG/WHAMPOA,5 ROOM,59C,GEYLANG BAHRU,04 TO 06,122.0,Improved,1998,635000.0,Jan2015-Dec2016 (Registration),81.0,70,6,70 years 06 months,id_duplicate,S0596505K
2016-05-01,PASIR RIS,4 ROOM,738,PASIR RIS DR 10,01 TO 03,104.0,Model A,1996,390000.0,Jan2015-Dec2016 (Registration),79.0,68,6,68 years 06 months,id_duplicate,S7384005P
2016-05-01,KALLANG/WHAMPOA,4 ROOM,2D,UPP BOON KENG RD,04 TO 06,90.0,Model A,2006,640000.0,Jan2015-Dec2016 (Registration),89.0,78,6,78 years 06 months,id_duplicate,S0025605K
2016-05-01,KALLANG/WHAMPOA,3 ROOM,3,ST. GEORGE'S RD,07 TO 09,59.0,Improved,1976,314000.0,Jan2015-Dec2016 (Registration),59.0,48,6,48 years 06 months,id_duplicate,S0033705K
2016-05-01,KALLANG/WHAMPOA,3 ROOM,5,JLN BATU,04 TO 06,60.0,Standard,1969,300000.0,Jan2015-Dec2016 (Registration),51.0,41,6,41 years 06 months,id_duplicate,S0053705K
2016-05-01,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,01 TO 03,65.0,Improved,1974,263000.0,Jan2015-Dec2016 (Registration),56.0,46,6,46 years 06 months,id_duplicate,S0753705K
2016-05-01,JURONG WEST,EXECUTIVE,671C,JURONG WEST ST 65,04 TO 06,126.0,Apartment,2002,540000.0,Jan2015-Dec2016 (Registration),85.0,74,6,74 years 06 months,id_duplicate,S6715505J
2016-05-01,SENGKANG,5 ROOM,260C,SENGKANG EAST WAY,07 TO 09,110.0,Improved,2001,515000.0,Jan2015-Dec2016 (Registration),83.0,73,6,73 years 06 months,id_duplicate,S2604505S
2016-05-01,KALLANG/WHAMPOA,4 ROOM,39A,BENDEMEER RD,01 TO 03,92.0,Model A,2012,595000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S0395605K
2016-05-01,KALLANG/WHAMPOA,4 ROOM,101,JLN RAJAH,16 TO 18,94.0,New Generation,1980,512888.0,Jan2015-Dec2016 (Registration),63.0,52,6,52 years 06 months,id_duplicate,S1015605K
2016-05-01,KALLANG/WHAMPOA,3 ROOM,12,KG ARANG RD,04 TO 06,107.0,New Generation,1982,505000.0,Jan2015-Dec2016 (Registration),64.0,54,6,54 years 06 months,id_duplicate,S0123705K
2016-05-01,KALLANG/WHAMPOA,3 ROOM,12,KG ARANG RD,04 TO 06,103.0,New Generation,1982,488000.0,Jan2015-Dec2016 (Registration),64.0,54,6,54 years 06 months,id_duplicate,S0123705K
2016-05-01,KALLANG/WHAMPOA,3 ROOM,12,UPP BOON KENG RD,10 TO 12,66.0,Improved,1980,370000.0,Jan2015-Dec2016 (Registration),63.0,52,6,52 years 06 months,id_duplicate,S0123705K
2016-05-01,KALLANG/WHAMPOA,3 ROOM,50,DORSET RD,01 TO 03,68.0,New Generation,1979,360000.0,Jan2015-Dec2016 (Registration),62.0,51,6,51 years 06 months,id_duplicate,S0503705K
2016-05-01,PUNGGOL,4 ROOM,306C,PUNGGOL PL,10 TO 12,93.0,Premium Apartment,2012,515000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S3064405P
2016-05-01,PUNGGOL,4 ROOM,306B,PUNGGOL PL,10 TO 12,93.0,Premium Apartment,2012,490000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S3064405P
2016-05-01,PUNGGOL,4 ROOM,301A,PUNGGOL CTRL,13 TO 15,93.0,Premium Apartment,2010,476000.0,Jan2015-Dec2016 (Registration),93.0,82,6,82 years 06 months,id_duplicate,S3014405P
2016-05-01,PUNGGOL,4 ROOM,305A,PUNGGOL RD,04 TO 06,96.0,Premium Apartment,2012,475000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S3054405P
2016-05-01,PUNGGOL,4 ROOM,614A,EDGEFIELD PLAINS,16 TO 18,92.0,Model A,2012,471000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S6144405P
2016-05-01,PUNGGOL,4 ROOM,604A,PUNGGOL RD,16 TO 18,92.0,Model A,2012,460000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S6044405P
2016-05-01,PUNGGOL,4 ROOM,603B,PUNGGOL RD,10 TO 12,92.0,Model A,2012,458000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S6034405P
2016-05-01,PUNGGOL,4 ROOM,603A,PUNGGOL RD,07 TO 09,93.0,Model A,2012,453000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S6034405P
2016-05-01,PUNGGOL,4 ROOM,604A,PUNGGOL RD,10 TO 12,92.0,Model A,2012,450000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S6044405P
2016-05-01,PUNGGOL,4 ROOM,613C,PUNGGOL DR,13 TO 15,93.0,Model A,2012,450000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S6134405P
2016-05-01,PUNGGOL,4 ROOM,602B,PUNGGOL CTRL,13 TO 15,94.0,Model A,2012,450000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S6024405P
2016-05-01,PUNGGOL,4 ROOM,601A,PUNGGOL CTRL,07 TO 09,93.0,Model A,2012,450000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S6014405P
2016-05-01,PUNGGOL,4 ROOM,303A,PUNGGOL CTRL,04 TO 06,94.0,Premium Apartment,2010,450000.0,Jan2015-Dec2016 (Registration),93.0,82,6,82 years 06 months,id_duplicate,S3034405P
2016-05-01,PUNGGOL,5 ROOM,134,EDGEDALE PLAINS,01 TO 03,111.0,Premium Apartment,2003,375000.0,Jan2015-Dec2016 (Registration),86.0,75,6,75 years 06 months,id_duplicate,S1344405P
2016-05-01,PUNGGOL,5 ROOM,204C,PUNGGOL FIELD,01 TO 03,110.0,Improved,2004,385000.0,Jan2015-Dec2016 (Registration),87.0,76,6,76 years 06 months,id_duplicate,S2044405P
2016-05-01,PUNGGOL,5 ROOM,641A,PUNGGOL DR,16 TO 18,110.0,Premium Apartment,2005,465000.0,Jan2015-Dec2016 (Registration),87.0,77,6,77 years 06 months,id_duplicate,S6414405P
2016-05-01,PUNGGOL,5 ROOM,642C,PUNGGOL DR,10 TO 12,111.0,Premium Apartment,2005,453000.0,Jan2015-Dec2016 (Registration),87.0,77,6,77 years 06 months,id_duplicate,S6424405P
2016-05-01,PUNGGOL,5 ROOM,105B,EDGEFIELD PLAINS,07 TO 09,110.0,Improved,2003,450000.0,Jan2015-Dec2016 (Registration),86.0,75,6,75 years 06 months,id_duplicate,S1054405P
2016-05-01,PUNGGOL,5 ROOM,204A,PUNGGOL FIELD,07 TO 09,110.0,Improved,2004,445000.0,Jan2015-Dec2016 (Registration),87.0,76,6,76 years 06 months,id_duplicate,S2044405P
2016-05-01,PUNGGOL,5 ROOM,128D,PUNGGOL FIELD WALK,16 TO 18,110.0,Improved,2003,435000.0,Jan2015-Dec2016 (Registration),86.0,75,6,75 years 06 months,id_duplicate,S1284405P
2016-05-01,PUNGGOL,5 ROOM,176A,EDGEFIELD PLAINS,10 TO 12,110.0,Improved,2003,430000.0,Jan2015-Dec2016 (Registration),86.0,75,6,75 years 06 months,id_duplicate,S1764405P
2016-05-01,PUNGGOL,5 ROOM,173A,PUNGGOL FIELD,01 TO 03,110.0,Improved,2003,420000.0,Jan2015-Dec2016 (Registration),86.0,75,6,75 years 06 months,id_duplicate,S1734405P
2016-05-01,PUNGGOL,5 ROOM,196D,PUNGGOL FIELD,04 TO 06,110.0,Improved,2003,400000.0,Jan2015-Dec2016 (Registration),86.0,75,6,75 years 06 months,id_duplicate,S1964405P
2016-05-01,PUNGGOL,5 ROOM,175C,PUNGGOL FIELD,04 TO 06,110.0,Improved,2003,398000.0,Jan2015-Dec2016 (Registration),86.0,75,6,75 years 06 months,id_duplicate,S1754405P
2016-05-01,PUNGGOL,4 ROOM,613D,PUNGGOL DR,13 TO 15,93.0,Model A,2012,445000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S6134405P
2016-05-01,PUNGGOL,4 ROOM,601A,PUNGGOL CTRL,16 TO 18,94.0,Model A,2012,445000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S6014405P
2016-05-01,PUNGGOL,4 ROOM,603B,PUNGGOL RD,10 TO 12,93.0,Model A,2012,440000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S6034405P
2016-05-01,PUNGGOL,4 ROOM,647,PUNGGOL CTRL,16 TO 18,90.0,Premium Apartment,2005,438000.0,Jan2015-Dec2016 (Registration),87.0,77,6,77 years 06 months,id_duplicate,S6474405P
2016-05-01,PUNGGOL,4 ROOM,602A,PUNGGOL CTRL,04 TO 06,93.0,Model A,2012,435000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S6024405P
2016-05-01,PUNGGOL,4 ROOM,603A,PUNGGOL RD,04 TO 06,93.0,Model A,2012,431500.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S6034405P
2016-05-01,PUNGGOL,4 ROOM,613B,PUNGGOL DR,10 TO 12,93.0,Model A,2012,430000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S6134405P
2016-05-01,PUNGGOL,4 ROOM,301A,PUNGGOL CTRL,01 TO 03,94.0,Premium Apartment,2010,425000.0,Jan2015-Dec2016 (Registration),93.0,82,6,82 years 06 months,id_duplicate,S3014405P
2016-05-01,PUNGGOL,4 ROOM,303B,PUNGGOL CTRL,01 TO 03,93.0,Premium Apartment,2010,418000.0,Jan2015-Dec2016 (Registration),93.0,82,6,82 years 06 months,id_duplicate,S3034405P
2016-05-01,PUNGGOL,4 ROOM,295,PUNGGOL CTRL,07 TO 09,90.0,Premium Apartment,2003,417000.0,Jan2015-Dec2016 (Registration),86.0,75,6,75 years 06 months,id_duplicate,S2954405P
2016-05-01,PUNGGOL,4 ROOM,296,PUNGGOL CTRL,10 TO 12,91.0,Premium Apartment,2003,415000.0,Jan2015-Dec2016 (Registration),86.0,75,6,75 years 06 months,id_duplicate,S2964405P
2016-05-01,PUNGGOL,4 ROOM,166B,PUNGGOL CTRL,16 TO 18,94.0,Premium Apartment,2004,415000.0,Jan2015-Dec2016 (Registration),87.0,76,6,76 years 06 months,id_duplicate,S1664405P
2016-05-01,PUNGGOL,4 ROOM,614B,EDGEFIELD PLAINS,01 TO 03,92.0,Model A,2012,413000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S6144405P
2016-05-01,PUNGGOL,4 ROOM,614B,EDGEFIELD PLAINS,07 TO 09,92.0,Model A,2012,410000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S6144405P
2016-05-01,PUNGGOL,4 ROOM,641C,PUNGGOL DR,13 TO 15,90.0,Premium Apartment,2005,400000.0,Jan2015-Dec2016 (Registration),87.0,77,6,77 years 06 months,id_duplicate,S6414405P
2016-05-01,PUNGGOL,4 ROOM,638C,PUNGGOL DR,07 TO 09,91.0,Premium Apartment,2005,400000.0,Jan2015-Dec2016 (Registration),87.0,77,6,77 years 06 months,id_duplicate,S6384405P
2016-05-01,PUNGGOL,4 ROOM,171A,EDGEDALE PLAINS,13 TO 15,85.0,Model A,2004,393000.0,Jan2015-Dec2016 (Registration),86.0,76,6,76 years 06 months,id_duplicate,S1714405P
2016-05-01,PUNGGOL,4 ROOM,175A,PUNGGOL FIELD,01 TO 03,90.0,Model A,2003,370000.0,Jan2015-Dec2016 (Registration),86.0,75,6,75 years 06 months,id_duplicate,S1754405P
2016-05-01,PUNGGOL,4 ROOM,105D,EDGEFIELD PLAINS,04 TO 06,90.0,Model A,2003,370000.0,Jan2015-Dec2016 (Registration),86.0,75,6,75 years 06 months,id_duplicate,S1054405P
2016-05-01,PUNGGOL,4 ROOM,110B,PUNGGOL FIELD,04 TO 06,90.0,Model A,2003,358000.0,Jan2015-Dec2016 (Registration),85.0,75,6,75 years 06 months,id_duplicate,S1104405P
2016-05-01,PUNGGOL,3 ROOM,601A,PUNGGOL CTRL,01 TO 03,70.0,Model A,2012,350000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S6013505P
2016-05-01,WOODLANDS,5 ROOM,718,WOODLANDS AVE 6,01 TO 03,120.0,Improved,1997,428800.0,Jan2015-Dec2016 (Registration),80.0,69,6,69 years 06 months,id_duplicate,S7184305W
2016-05-01,WOODLANDS,5 ROOM,690C,WOODLANDS DR 75,10 TO 12,110.0,Premium Apartment,2004,420000.0,Jan2015-Dec2016 (Registration),86.0,76,6,76 years 06 months,id_duplicate,S6904305W
2016-05-01,WOODLANDS,5 ROOM,787B,WOODLANDS CRES,13 TO 15,120.0,Improved,1997,412000.0,Jan2015-Dec2016 (Registration),80.0,69,6,69 years 06 months,id_duplicate,S7874305W
2016-05-01,WOODLANDS,5 ROOM,738,WOODLANDS CIRCLE,04 TO 06,122.0,Improved,1998,405000.0,Jan2015-Dec2016 (Registration),80.0,70,6,70 years 06 months,id_duplicate,S7384305W
2016-05-01,WOODLANDS,5 ROOM,895C,WOODLANDS DR 50,01 TO 03,117.0,Improved,1997,403000.0,Jan2015-Dec2016 (Registration),79.0,69,6,69 years 06 months,id_duplicate,S8954305W
2016-05-01,WOODLANDS,5 ROOM,787E,WOODLANDS CRES,01 TO 03,120.0,Improved,1997,380000.0,Jan2015-Dec2016 (Registration),80.0,69,6,69 years 06 months,id_duplicate,S7874305W
2016-05-01,WOODLANDS,5 ROOM,826,WOODLANDS ST 81,10 TO 12,136.0,Model A,1996,486000.0,Jan2015-Dec2016 (Registration),79.0,68,6,68 years 06 months,id_duplicate,S8264305W
2016-05-01,WOODLANDS,5 ROOM,682A,WOODLANDS DR 62,13 TO 15,120.0,Premium Apartment,2000,470000.0,Jan2015-Dec2016 (Registration),82.0,72,6,72 years 06 months,id_duplicate,S6824305W
2016-05-01,WOODLANDS,5 ROOM,682A,WOODLANDS DR 62,10 TO 12,120.0,Premium Apartment,2000,453000.0,Jan2015-Dec2016 (Registration),82.0,72,6,72 years 06 months,id_duplicate,S6824305W
2016-05-01,WOODLANDS,4 ROOM,543,WOODLANDS DR 16,04 TO 06,101.0,Model A,2000,360000.0,Jan2015-Dec2016 (Registration),83.0,72,6,72 years 06 months,id_duplicate,S5433505W
2016-05-01,WOODLANDS,4 ROOM,661,WOODLANDS RING RD,10 TO 12,100.0,Model A,1998,359000.0,Jan2015-Dec2016 (Registration),80.0,70,6,70 years 06 months,id_duplicate,S6613505W
2016-05-01,WOODLANDS,4 ROOM,891A,WOODLANDS DR 50,07 TO 09,100.0,Model A,1996,355000.0,Jan2015-Dec2016 (Registration),79.0,68,6,68 years 06 months,id_duplicate,S8913505W
2016-05-01,WOODLANDS,4 ROOM,337,WOODLANDS AVE 1,04 TO 06,103.0,Model A,1985,333000.0,Jan2015-Dec2016 (Registration),68.0,57,6,57 years 06 months,id_duplicate,S3373505W
2016-05-01,WOODLANDS,4 ROOM,681C,WOODLANDS DR 62,10 TO 12,105.0,Premium Apartment,2000,408000.0,Jan2015-Dec2016 (Registration),82.0,72,6,72 years 06 months,id_duplicate,S6813505W
2016-05-01,WOODLANDS,4 ROOM,690E,WOODLANDS DR 75,04 TO 06,90.0,Premium Apartment,2004,370000.0,Jan2015-Dec2016 (Registration),86.0,76,6,76 years 06 months,id_duplicate,S6903505W
2016-05-01,YISHUN,4 ROOM,448,YISHUN RING RD,01 TO 03,92.0,Model A,2012,385000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S4483705Y
2016-05-01,YISHUN,4 ROOM,442,YISHUN AVE 11,04 TO 06,92.0,Model A,2012,380000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S4423705Y
2016-05-01,YISHUN,4 ROOM,346,YISHUN AVE 11,04 TO 06,112.0,Model A,1988,370000.0,Jan2015-Dec2016 (Registration),71.0,60,6,60 years 06 months,id_duplicate,S3463705Y
2016-05-01,YISHUN,4 ROOM,445,YISHUN AVE 11,04 TO 06,92.0,Model A,2012,415000.0,Jan2015-Dec2016 (Registration),95.0,84,6,84 years 06 months,id_duplicate,S4453705Y
2016-05-01,JURONG WEST,EXECUTIVE,671B,JURONG WEST ST 65,01 TO 03,125.0,Apartment,2002,495000.0,Jan2015-Dec2016 (Registration),85.0,74,6,74 years 06 months,id_duplicate,S6715505J
2016-05-01,YISHUN,5 ROOM,232,YISHUN ST 21,07 TO 09,121.0,Improved,1985,430000.0,Jan2015-Dec2016 (Registration),68.0,57,6,57 years 06 months,id_duplicate,S2324505Y
2016-05-01,YISHUN,3 ROOM,131,YISHUN ST 11,07 TO 09,74.0,Model A,1985,280000.0,Jan2015-Dec2016 (Registration),67.0,57,6,57 years 06 months,id_duplicate,S1312805Y
2016-05-01,YISHUN,3 ROOM,722,YISHUN ST 71,04 TO 06,64.0,Simplified,1987,270000.0,Jan2015-Dec2016 (Registration),70.0,59,6,59 years 06 months,id_duplicate,S7222805Y
2016-05-01,YISHUN,3 ROOM,171,YISHUN AVE 7,07 TO 09,64.0,Simplified,1988,265000.0,Jan2015-Dec2016 (Registration),71.0,60,6,60 years 06 months,id_duplicate,S1712805Y
2016-05-01,YISHUN,4 ROOM,397,YISHUN AVE 6,01 TO 03,105.0,Model A,1989,325000.0,Jan2015-Dec2016 (Registration),71.0,61,6,61 years 06 months,id_duplicate,S3973705Y
2016-05-01,YISHUN,4 ROOM,247,YISHUN AVE 9,04 TO 06,84.0,Simplified,1985,315000.0,Jan2015-Dec2016 (Registration),68.0,57,6,57 years 06 months,id_duplicate,S2473705Y
2016-05-01,SENGKANG,EXECUTIVE,189A,RIVERVALE DR,07 TO 09,131.0,Apartment,2000,500000.0,Jan2015-Dec2016 (Registration),83.0,72,6,72 years 06 months,id_duplicate,S1895605S
2016-05-01,TAMPINES,3 ROOM,270,TAMPINES ST 21,04 TO 06,75.0,Model A,1985,360000.0,Jan2015-Dec2016 (Registration),68.0,57,6,57 years 06 months,id_duplicate,S2703205T
2016-05-01,TAMPINES,3 ROOM,208,TAMPINES ST 21,01 TO 03,75.0,Model A,1982,326000.0,Jan2015-Dec2016 (Registration),65.0,54,6,54 years 06 months,id_duplicate,S2083205T
2016-05-01,TAMPINES,3 ROOM,104,TAMPINES ST 11,04 TO 06,79.0,Model A,1982,325000.0,Jan2015-Dec2016 (Registration),65.0,54,6,54 years 06 months,id_duplicate,S1043205T
2016-05-01,TAMPINES,3 ROOM,419,TAMPINES ST 41,04 TO 06,64.0,Simplified,1985,310000.0,Jan2015-Dec2016 (Registration),68.0,57,6,57 years 06 months,id_duplicate,S4193205T
2016-05-01,TAMPINES,4 ROOM,864A,TAMPINES ST 83,01 TO 03,104.0,Model A,1988,405000.0,Jan2015-Dec2016 (Registration),71.0,60,6,60 years 06 months,id_duplicate,S8644105T
2016-05-01,TAMPINES,4 ROOM,707,TAMPINES ST 71,04 TO 06,102.0,Model A,1997,380000.0,Jan2015-Dec2016 (Registration),80.0,69,6,69 years 06 months,id_duplicate,S7074105T
2016-05-01,TAMPINES,4 ROOM,842,TAMPINES ST 82,07 TO 09,84.0,Simplified,1986,372500.0,Jan2015-Dec2016 (Registration),69.0,58,6,58 years 06 months,id_duplicate,S8424105T
2016-05-01,SERANGOON,4 ROOM,111,SERANGOON NTH AVE 1,04 TO 06,91.0,New Generation,1985,340000.0,Jan2015-Dec2016 (Registration),68.0,57,6,57 years 06 months,id_duplicate,S1114305S
2016-05-01,SENGKANG,EXECUTIVE,316C,ANCHORVALE LINK,07 TO 09,125.0,Premium Apartment,2003,555000.0,Jan2015-Dec2016 (Registration),86.0,75,6,75 years 06 months,id_duplicate,S3165605S
2016-05-01,SENGKANG,EXECUTIVE,302D,ANCHORVALE LINK,04 TO 06,130.0,Apartment,2001,535000.0,Jan2015-Dec2016 (Registration),84.0,73,6,73 years 06 months,id_duplicate,S3025605S
2016-05-01,SENGKANG,EXECUTIVE,122C,SENGKANG EAST WAY,07 TO 09,130.0,Apartment,2000,515000.0,Jan2015-Dec2016 (Registration),83.0,72,6,72 years 06 months,id_duplicate,S1225605S
2016-05-01,SERANGOON,4 ROOM,307,SERANGOON AVE 2,01 TO 03,99.0,New Generation,1985,478000.0,Jan2015-Dec2016 (Registration),68.0,57,6,57 years 06 months,id_duplicate,S3074305S
2016-05-01,SERANGOON,4 ROOM,307,SERANGOON AVE 2,01 TO 03,91.0,New Generation,1985,436000.0,Jan2015-Dec2016 (Registration),68.0,57,6,57 years 06 months,id_duplicate,S3074305S
2016-05-01,TAMPINES,4 ROOM,213,TAMPINES ST 23,04 TO 06,105.0,Model A,1985,420000.0,Jan2015-Dec2016 (Registration),67.0,57,6,57 years 06 months,id_duplicate,S2134105T
2016-05-01,TOA PAYOH,3 ROOM,119,LOR 1 TOA PAYOH,01 TO 03,64.0,Improved,1968,323000.0,Jan2015-Dec2016 (Registration),51.0,40,6,40 years 06 months,id_duplicate,S1193105T
2016-05-01,TOA PAYOH,3 ROOM,17,LOR 7 TOA PAYOH,04 TO 06,67.0,Improved,1971,323000.0,Jan2015-Dec2016 (Registration),53.0,43,6,43 years 06 months,id_duplicate,S0173105T
2016-05-01,TOA PAYOH,3 ROOM,119,POTONG PASIR AVE 1,01 TO 03,67.0,New Generation,1984,308000.0,Jan2015-Dec2016 (Registration),67.0,56,6,56 years 06 months,id_duplicate,S1193105T
2016-05-01,TOA PAYOH,3 ROOM,2,UPP ALJUNIED LANE,04 TO 06,57.0,Standard,1968,280000.0,Jan2015-Dec2016 (Registration),51.0,40,6,40 years 06 months,id_duplicate,S0023105T
2016-05-01,TOA PAYOH,3 ROOM,66,LOR 4 TOA PAYOH,01 TO 03,64.0,Standard,1969,265000.0,Jan2015-Dec2016 (Registration),51.0,41,6,41 years 06 months,id_duplicate,S0663105T
2016-05-01,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,01 TO 03,67.0,Improved,1973,258000.0,Jan2015-Dec2016 (Registration),56.0,45,6,45 years 06 months,id_duplicate,S1953105T
2016-05-01,WOODLANDS,3 ROOM,2,MARSILING DR,01 TO 03,65.0,Improved,1974,248888.0,Jan2015-Dec2016 (Registration),57.0,46,6,46 years 06 months,id_duplicate,S0022605W
2016-05-01,WOODLANDS,3 ROOM,130,MARSILING RISE,04 TO 06,60.0,Improved,1985,245000.0,Jan2015-Dec2016 (Registration),67.0,57,6,57 years 06 months,id_duplicate,S1302605W
2016-05-01,TOA PAYOH,4 ROOM,79B,TOA PAYOH CTRL,04 TO 06,91.0,Model A,2009,620000.0,Jan2015-Dec2016 (Registration),91.0,81,6,81 years 06 months,id_duplicate,S0795205T
2016-05-01,TAMPINES,4 ROOM,921,TAMPINES ST 91,04 TO 06,103.0,Model A,1984,435000.0,Jan2015-Dec2016 (Registration),67.0,56,6,56 years 06 months,id_duplicate,S9214105T
